Reference,SpeechId,Direction,SttLatency,SttLength,beginOfSpeech,endOfSpeech,SttLocale,SttResult,TranslationLatency,TranslatedLength,TranslatedLocale,TranslatedResult,useless,translation comment
1707384435843
,1707384434549,1,1170ms,4,1707384434558,1707384436468,hi_IN,हेलो,838ms,6,fr_FR,Halo ?
,1707384443188,0,702ms,4,1707384443190,1707384446187,fr_FR,Allô,398ms,5,hi_IN,हैलो!
,1707384450543,1,551ms,45,1707384450549,1707384454921,hi_IN,मेरा नाम अंशुलय मैं इंडिया से बात कर रही हूँ।,235ms,39,fr_FR,Je m'appelle Anshul je parle à l'Inde.
,1707384464468,0,520ms,40,1707384464469,1707384469509,fr_FR,Je vois quel genre je parle en France ? ,199ms,41,hi_IN,मैं फ्रांस में किस तरह की बात कर रहा हूं?
,1707384478025,1,523ms,32,1707384478026,1707384483911,hi_IN,आज का टॉपिक शैक्षिक परामर्श हैं।,182ms,50,fr_FR,Les sujets d'aujourd'hui sont le conseil éducatif.
,1707384492989,0,462ms,25,1707384493000,1707384496023,fr_FR,D'accord comme puis-je. ,147ms,29,hi_IN,ठीक है जैसे मैं कर सकता हूं।
,1707384502904,1,506ms,31,1707384502905,1707384506427,hi_IN,क्या मैं आपका नाम जान सकती हूँ?,162ms,41,fr_FR,Puis-je avoir votre nom s'il vous plaît ?
,1707384516385,0,497ms,33,1707384516387,1707384519636,fr_FR,Normalement c'est jean-martinez. ,190ms,30,hi_IN,आम तौर पर यह जीन-मार्टिनेज है।
,1707384525905,1,472ms,25,1707384525907,1707384529033,hi_IN,आपने कहाँ तक पढ़ाई की है?,138ms,27,fr_FR,Jusqu'où avez-vous étudié ?
,1707384535191,0,464ms,17,1707384535192,1707384537787,fr_FR,Un bapte plus 5. ,116ms,15,hi_IN,एक आकार प्लस 5।
,1707384543186,1,443ms,18,1707384543187,1707384546022,hi_IN,मुझे समझ नहीं आया।,128ms,21,fr_FR,Je ne comprenais pas.
,1707384551828,0,535ms,53,1707384551830,1707384558944,fr_FR,5 baccalauréat ensuite le plus sympa à l'université. ,198ms,51,hi_IN,5 स्नातक की डिग्री तो विश्वविद्यालय में सबसे अच्छा.
,1707384566908,1,469ms,42,1707384566910,1707384570751,hi_IN,अभी आप पढ़ाई कर रहे हो या नौकरी कर रहे हो।,146ms,40,fr_FR,Vous étudiez ou travaillez actuellement.
,1707384576308,0,382ms,8,1707384576310,1707384578587,fr_FR,J'étudie,98ms,20,hi_IN,मैं अध्ययन करता हूं।
,1707384583227,1,519ms,57,1707384583228,1707384588306,hi_IN,फ्रांस में कौनसे कौनसे शहरों में अच्छे विश्वविद्यालय हैं?,170ms,52,fr_FR,Quelles villes ont de bonnes universités en France ?
,1707384595309,0,426ms,34,1707384595311,1707384601438,fr_FR,De université catholique de 6h30. ,129ms,31,hi_IN,कैथोलिक विश्वविद्यालय 6:30 बजे.
,1707384607982,1,496ms,41,1707384607984,1707384611948,hi_IN,इसके अलावा भी कोई अच्छा विश्वविद्यालय है।,146ms,34,fr_FR,Il y a aussi une bonne université.
,1707384621544,0,471ms,32,1707384621545,1707384625183,fr_FR,Oui c'est une bonne université. ,156ms,34,hi_IN,हाँ यह एक अच्छा विश्वविद्यालय है.
,1707384632022,1,524ms,51,1707384632023,1707384639025,hi_IN,पेरिस में कौन कौन से अच्छे स्कूल या फिर कॉलेजेस है?,187ms,60,fr_FR,Quelles sont les meilleures écoles ou universités de Paris ?
,1707384653745,0,470ms,30,1707384653747,1707384658506,fr_FR,Il y a polytech quantité oui. ,159ms,22,hi_IN,पॉलिटेक मात्रा हाँ है।
,1707384665188,1,523ms,59,1707384665189,1707384670230,hi_IN,अंतरराष्ट्रीय छात्रों के लिए क्या क्या ऑप्शन्स रहती है उधर?,180ms,59,fr_FR,Quelles sont les options pour les étudiants internationaux?
,1707384679263,0,965ms,138,1707384679265,1707384693586,fr_FR,Est-ce qu'il y a plusieurs options ? Ça dépend de il y. A pays il y. A des il y. A des irasmus. C'est simple possible de faire en France. ,1707384694551ms,113,null,क्या कई विकल्प हैं? यह वहां पर निर्भर करता है। वहां एक देश है। एक देश है। एक इरास्मस। फ्रांस में यह करना आसान है।
,1707384712986,1,610ms,56,1707384713011,1707384718962,hi_IN,ज्यादातर अः बच्चे कौन सा कोर्स करते हैं उधर अच्छा अच्छा?,191ms,52,fr_FR,R: Quels sont les meilleurs cours pour les enfants ?
,1707384728064,0,533ms,54,1707384728065,1707384733028,fr_FR,On les cours de tous les enfants jamais aucune idée. ,201ms,55,hi_IN,हम उन्हें सभी बच्चों को सिखाते हैं कभी कोई विचार नहीं।
