Reference,SpeechId,Direction,SttLatency,SttLength,beginOfSpeech,endOfSpeech,SttLocale,SttResult,TranslationLatency,TranslatedLength,TranslatedLocale,TranslatedResult,useless,translation comment
1705919548045
,1705919546509,1,852ms,44,1705919546516,1705919552831,en_IN,Hello hi this is prathamma Samsung India.,465ms,49,fr_FR,Bonjour bonjour c'est prathamma Samsung India.
,1705919561313,0,428ms,7,1705919561315,1705919567590,fr_FR,Bonjour,120ms,12,en_IN,Good morning
,1705919569595,0,350ms,4,1705919569598,1705919571433,fr_FR,Allô,41ms,5,en_IN,Hello
,1705919571871,0,376ms,13,1705919571872,1705919573991,fr_FR,C'est Morning,64ms,13,en_IN,It's morning.
,1705919576991,1,417ms,12,1705919576993,1705919579113,en_IN,Good Morning,53ms,11,fr_FR,Bonjour ! "
,1705919579589,1,515ms,73,1705919579589,1705919587747,en_IN,Since we will talk about the cultural things I wanted to know one thing.,140ms,84,fr_FR,Puisque nous allons vous parler des choses culturelles je voulais savoir une chose.
,1705919583312,0,325ms,7,1705919583314,1705919585272,fr_FR,Bonjour,23ms,12,en_IN,Good morning
,1705919616592,0,366ms,3,1705919616595,1705919618552,fr_FR,Oui,40ms,3,en_IN,Yes
,1705919621787,1,492ms,65,1705919621788,1705919629630,en_IN,Like in the USA we know the film industry is known as Hollywood.,172ms,103,fr_FR,Comme aux États-Unis nous le savons l'industrie cinématographique est connue sous le nom d'Hollywood.
,1705919624195,0,369ms,11,1705919624203,1705919626352,fr_FR,Vous écoute,70ms,24,en_IN,You are listening to you
,1705919636352,1,442ms,47,1705919636355,1705919640918,en_IN,So what is the movie industry in France called?,134ms,66,fr_FR,Alors comment s'appelle l'industrie cinématographique en France ?
,1705919640554,0,374ms,8,1705919640555,1705919642355,fr_FR,D'accord,61ms,4,en_IN,Okay
,1705919649232,0,650ms,189,1705919649234,1705919666204,fr_FR,Je sais pas s'il y a un nom spécifique du cinéma français on dit le cinéma français tout simplement je pense on n'a pas apparemment comme Hollywood on dit cinéma français tout simplement. ,290ms,160,en_IN,I don't know if there is a specific name for French cinema we just say French cinema I think we don't apparently have like Hollywood we just say French cinema.
,1705919678791,1,570ms,90,1705919678792,1705919688512,en_IN,Okay um thanks so may I know who is the most famous actor or actress in French industry?,197ms,106,fr_FR,Bon euh merci alors puis-je savoir qui est le plus célèbre acteur ou actrice de l'industrie française ?
