Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1709287378111
,1709287376415,1,643ms,5,1709287376424,1709287378458,Hello,466ms,5,Hallo
,1709287387780,0,427ms,5,1709287387784,1709287389673,Hallo,175ms,5,Hello
,1709287392934,1,322ms,34,1709287392938,1709287396256,Hi how are you? How was your day?,1709287396578ms,43,Hallo wie geht es Ihnen? Wie war dein Tag?
,1709287402336,0,435ms,68,1709287402337,1709287411100,Gut bedanke mich gut ja Tom ja. Ich konnte aufschlafen Konntest. ,1709287411535ms,40,Thank you Tom yes. I was able to sleep.
,1709287418656,1,403ms,41,1709287418657,1709287423137,Oh okay. What is the time in Germany now?,1709287423540ms,47,Oh okay. Wie spät ist es jetzt in Deutschland?
,1709287428694,0,387ms,20,1709287428695,1709287432097,jetzt ist es 11:03. ,79ms,15,Now it's 11:03.
,1709287439380,1,392ms,35,1709287439382,1709287442815,I am calling from Bengaluru India.,99ms,31,Ich rufe aus Bengaluru Indien.
,1709287446737,1,434ms,61,1709287446738,1709287450699,Today we are going to talk about health and exercise connect.,103ms,55,Heute werden wir über Gesundheit und Bewegung sprechen.
,1709287448457,0,385ms,38,1709287448463,1709287453830,Ah Schön und wie bei ihr Tatsächlich? ,85ms,36,Ah beautiful and how it actually is.
,1709287459298,1,440ms,37,1709287459299,1709287463259,A here it is quite sunny and bright.,100ms,40,A hier ist es ziemlich sonnig und hell.
,1709287460138,0,290ms,2,1709287460139,1709287462262,OK,24ms,2,OK
,1709287469019,0,467ms,74,1709287469020,1709287478778,Ah ja dir leider nicht. Also ist etwas Grau aber es rechne mich nicht. ,1709287479245ms,73,Unfortunately you are not. So there's some gray but it doesn't count me.
,1709287489937,1,434ms,23,1709287489937,1709287493056,Okay do you go to gym?,97ms,34,Okay gehen Sie ins Fitnessstudio?
,1709287499538,0,343ms,4,1709287499539,1709287501455,Nein,40ms,3,No.
,1709287505376,1,402ms,51,1709287505385,1709287509826,So what routine do you follow to keep yourself fit?,103ms,51,Welche Routine befolgen Sie um sich fit zu halten?
,1709287511337,0,388ms,28,1709287511338,1709287513992,Aber ich mache es trotzdem. ,87ms,19,But I do it anyway.
,1709287518257,0,543ms,132,1709287518258,1709287532897,Also ich fahre manchmal Fahrrad und ich benutze eine Fitness Apps im Sommer gehe ich auch oft schwimmen manchmal spiele ich etwas. ,201ms,118,So I sometimes ride a bike and I use a fitness apps in the summer I also often go swimming sometimes I play something.
,1709287533537,0,401ms,24,1709287533538,1709287536099,Ich tampfe auch gerne. ,101ms,21,I also like to sting.
,1709287545978,0,384ms,29,1709287545979,1709287548936,Ich meinte ich tanze gerne. ,81ms,17,I liked to dance.
