Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1712225224213
,1712225222351,1,1483ms,4,1712225222357,1712225224184,हेलो,868ms,9,Ciao Ciao
,1712225227187,1,627ms,63,1712225227195,1712225233190,मेरा नाम राहुल है आपको याद होगा 1/2 घंटे पहले हमारी बात हुई थी।,257ms,60,Mi chiamo Rahul ricorderete che abbiamo parlato 1/2 ore fa.
,1712225241108,0,870ms,29,1712225241110,1712225244199,Ah sì sì ricordo perfetto. ,505ms,21,हाँ मुझे सही याद है।
,1712225243833,1,472ms,26,1712225243835,1712225246447,क्या आप मुझे सुन सकते हैं?,123ms,9,Mi senti?
,1712225251426,0,501ms,13,1712225251427,1712225253787,Sì ti. Sento,1712225254288ms,18,हाँ। मैंने सुना है
,1712225260829,1,573ms,46,1712225260831,1712225267427,तो अभी हमारी चर्चा का विषय है न्यायेश नया शहर।,195ms,60,Ora l'argomento della nostra discussione è Justice New City.
,1712225276990,0,431ms,7,1712225276993,1712225279225,OK bene,107ms,6,ठीक है
,1712225282789,1,609ms,84,1712225282791,1712225290425,वैसे मैं कभी इटली घूमने नहीं गया हूँ। तो मैं इटली के बारे में कुछ सवाल आपसे पूछूंगा।,1712225291034ms,68,Io non sono mai stato in Italia. Vi farò alcune domande sull'Italia.
,1712225301628,0,469ms,12,1712225301630,1712225304311,OK benissimo,112ms,24,ठीक है बहुत अच्छी तरह से
,1712225313424,1,616ms,75,1712225313425,1712225320550,क्या आप जानते हैं इटली को रोमन साम्र्ज्य का ऊपरी केंद्र क्यों माना जाता है?,251ms,76,Sapete perché l'Italia è considerata il centro superiore dell'Impero Romano?
,1712225330746,0,921ms,243,1712225330748,1712225353630,Sì sì perché se ho studiato in storia la scuola studiamo. Principalmente ovviamente dalle elementari in poi partiamo dalla storia romana fino più o meno alla Seconda guerra mondiale quindi ci incentriamo molto sulla storia dell'Impero Romano.,1712225354551ms,243,हाँ हाँ क्योंकि अगर मैंने इतिहास का अध्ययन किया तो हम अध्ययन करते हैं। मुख्य रूप से प्राथमिक विद्यालय से हम रोमन इतिहास से कम या ज्यादा द्वितीय विश्व युद्ध तक शुरू करते हैं इसलिए हम रोमन साम्राज्य के इतिहास पर बहुत ध्यान केंद्रित करते हैं।
,1712225331991,1,414ms,12,1712225331994,1712225334188,ऊपरी केन्द्र,90ms,16,Centro Superiore
,1712225382108,1,458ms,27,1712225382109,1712225386121,क्या आप कभी ओपेराथ देखी है?,153ms,24,Avete mai visto l'opera?
,1712225390548,1,422ms,5,1712225390550,1712225392586,ओपेरा,88ms,6,Opera.
,1712225397065,0,508ms,32,1712225397066,1712225402275,L'opera inteso come concerto? ,158ms,42,ओपेरा एक संगीत कार्यक्रम के रूप में इरादा.
,1712225407946,1,503ms,30,1712225407948,1712225412705,क्या आप कभी कोई ओपेरा देखी है?,143ms,25,Avete mai visto un'opera?
,1712225419264,0,506ms,27,1712225419266,1712225422390,Sì sì sì mi è capitato. ,168ms,24,हाँ हाँ यह मेरे साथ हुआ।
,1712225431667,1,476ms,37,1712225431669,1712225436026,क्या ओपेरा इटली में काफी लोकप्रिय है?,155ms,39,L'opera è piuttosto popolare in Italia?
