Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1705491150236
,1705491148918,1,665ms,2,1705491148930,1705491150797,Hi,338ms,6,こんにちは。
,1705491162916,0,470ms,6,1705491162918,1705491165191,こんにちは。,152ms,6,Hello.
,1705491169910,1,444ms,52,1705491169915,1705491175634,Good morning how are you? What's the time in Japan?,1705491176078ms,28,おはようございます。お元気ですか? 日本では何時ですか?
,1705491183154,0,399ms,10,1705491183156,1705491186392,殺人夜の8時半です。,102ms,42,It's 8:30 p.m. on the night of the murder.
,1705491199273,1,374ms,7,1705491199275,1705491201433,Oh okay,50ms,10,ああ、わかりました。
,1705491207397,1,472ms,70,1705491207400,1705491212756,Today we are going to talk about some business opportunities in Japan.,88ms,26,今日は日本でのビジネスチャンスについてお話しします。
,1705491220955,0,329ms,7,1705491220958,1705491223077,分かりました。,29ms,11,Understood.
,1705491228432,1,503ms,67,1705491228434,1705491234316,Can you tell me how easy it is to get a bar and restaurant license?,110ms,39,バーとレストランのライセンスを取得するのがどれほど簡単か教えていただけますか?
,1705491250394,0,404ms,9,1705491250396,1705491253315,まあ結構簡単です。,66ms,23,Well it's pretty easy.
,1705491266914,1,450ms,41,1705491266915,1705491270996,What does Japan import mostly from India?,75ms,19,日本は主にインドから何を輸入しますか?
,1705491278950,0,374ms,15,1705491278953,1705491281915,もう一度言っていただけますか？,61ms,28,Could you repeat that again?
,1705491289558,1,424ms,46,1705491289562,1705491294434,Does Japan import majorly any of food product?,83ms,17,日本は食品を主に輸入していますか?
,1705491300915,0,393ms,8,1705491300917,1705491303435,入眠しています。,56ms,19,I'm falling asleep.
,1705491310074,0,376ms,8,1705491310076,1705491312555,特に小振りです。,62ms,22,It's especially small.
,1705491317430,1,444ms,33,1705491317432,1705491320752,How is there corruption in Japan?,76ms,20,日本ではどのように腐敗が起きていますか?
,1705491319752,0,334ms,6,1705491319757,1705491322034,こんにちは。,31ms,6,Hello.
,1705491327313,0,375ms,12,1705491327315,1705491330435,すなわち聞いていますか？,67ms,34,In other words are you listening?
,1705491336636,1,424ms,19,1705491336638,1705491339195,Yes I'm listening.,58ms,10,はい、聞いています。
,1705491346153,0,423ms,20,1705491346154,1705491350151,すいませんもう一度言っていただけますか？,121ms,87,Excuse me could you please repeat that would be great? would you mind? would you mind?
,1705491358159,1,395ms,29,1705491358161,1705491361196,Is there corruption in Japan?,63ms,13,日本には腐敗がありますか?
,1705491367112,0,383ms,14,1705491367126,1705491370232,何がある？ って決めました。,1705491370615ms,37,what do you have? I decided to do so.
,1705491380836,1,431ms,30,1705491380839,1705491384235,How is the tax rates in Japan?,71ms,19,日本の税率はどのようになっていますか?
,1705491390994,0,431ms,37,1705491390996,1705491399673,税金に関するならば財布であった。 せいだけやっぱりいろんな意味合いなくて。,1705491400104ms,88,When it comes to taxes it was a wallet. Because of that it doesn't have many meanings.
,1705491408231,1,463ms,66,1705491408234,1705491413757,What is the retirement age in Japan for any normal for any person?,90ms,12,日本の定年は何歳ですか?
,1705491421396,0,341ms,13,1705491421399,1705491424349,もう一ついいただけました。,53ms,18,I got another one.
,1705491431557,1,396ms,36,1705491431560,1705491434872,What is the retirement age in Japan?,73ms,12,日本の定年は何歳ですか?
,1705491440836,0,417ms,20,1705491440839,1705491445515,あっ睡眠ってかええと多分伸びてください。,88ms,36,Ah sleep um maybe stretch it out.
,1705491463393,1,418ms,47,1705491463395,1705491467752,Can I get a short-term office rentals in Japan?,87ms,26,日本で短期オフィスレンタルを受けることはできますか?
,1705491474796,0,358ms,5,1705491474799,1705491476916,できます。,48ms,14,You can do it.
,1705491485470,1,406ms,34,1705491485471,1705491488632,How is the weather today in Japan?,69ms,15,今日の日本の天気はどうですか?
,1705491494073,0,347ms,3,1705491494075,1705491496119,はい。,38ms,4,Yes.
,1705491515516,1,430ms,45,1705491515518,1705491519752,What are the famous places to visit in Japan?,89ms,16,日本で有名な観光地はどこですか?
,1705491525834,0,402ms,5,1705491525837,1705491528036,表情です。,60ms,19,It's an expression.
,1705491558514,1,444ms,45,1705491558517,1705491562275,How is the stock market doing in Japan today?,74ms,17,今日の日本の株式市場はどうですか?
,1705491569754,0,376ms,14,1705491569757,1705491572832,なんか比較的安定しています。,66ms,31,It's kind of relatively stable.
,1705491577350,1,437ms,24,1705491577352,1705491580195,Do you invest in stocks?,61ms,14,あなたは株式に投資しますか?
,1705491586078,0,367ms,8,1705491586080,1705491588394,はいしています。,48ms,10,Yes I am.
,1705491606237,1,461ms,49,1705491606240,1705491610835,Which which food should I try when I visit Japan.,90ms,24,日本に行ったらどんな食べ物を食べたらいいですか?
,1705491617518,0,360ms,7,1705491617520,1705491619996,ラーメンです。,45ms,11,It's ramen.
,1705491641472,1,469ms,30,1705491641474,1705491645593,Can I visit Tokyo in February?,70ms,16,2月に東京に行ってもいいですか?
,1705491651993,0,371ms,16,1705491651995,1705491655316,もう一度ご質問をおいてください。,55ms,28,Please repeat your question.
,1705491659836,1,453ms,39,1705491659838,1705491663912,Is February a good time to visit Tokyo?,82ms,19,2月は東京を訪れるのに良い時期ですか?
,1705491670755,0,462ms,24,1705491670757,1705491675794,ハルキンエンスの質が悪くて何もない世界でなくて。,145ms,76,It's not a world where the quality of Halkinens is poor and there's nothing.
,1705491686790,1,442ms,34,1705491686792,1705491690078,Is there industrial city in Japan?,68ms,14,日本に工業都市がありますか?
,1705491692793,0,2479ms,24,1705491692794,1705491697593,でも電話の音声の質が本当に悪くて何も聞こえない。,132ms,75,But the voice quality of the phone is really bad so I can't hear anything.
,1705491708712,0,387ms,19,1705491708714,1705491712269,さっきの電話では結構よかったんですよ。,81ms,42,That was pretty good on the phone earlier.
,1705491709949,1,387ms,4,1705491709949,1705491711831,Okay,31ms,7,わかりました。
,1705491721713,1,319ms,4,1705491721715,1705491723716,Okay,17ms,7,わかりました。
,1705491731436,0,325ms,3,1705491731438,1705491733195,はい。,11ms,4,Yes.
,1705491746236,1,458ms,51,1705491746238,1705491750150,Yeah thank you for the call we can disconnect now.,100ms,28,はい、今電話を切ることができます。ありがとうございます。
,1705491758355,0,363ms,12,1705491758357,1705491760753,ありがとうございました。,44ms,20,Thank you very much.
