Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1707975059870
,1707975058570,1,668ms,5,1707975058580,1707975060445,Hello,362ms,4,Hola
,1707975067204,0,535ms,4,1707975067211,1707975071890,Hola,165ms,5,Hello
,1707975068687,1,465ms,36,1707975068709,1707975072966,My name is Sohan and I'm from India.,103ms,33,me llamo sohan y soy de la india.
,1707975079130,0,503ms,40,1707975079131,1707975083018,Hola me llamaré adny y soy de México. ,138ms,47,Hi I'll call myself adny and I'm from Mexico.
,1707975089810,1,416ms,21,1707975089812,1707975092366,Hi nice to meet you.,85ms,29,Hola me alegro de conocerte.
,1707975098528,1,453ms,41,1707975098530,1707975104168,So today's topic is exploring new cities.,105ms,51,Así que el tema de hoy es explorar nuevas ciudades.
,1707975099168,0,472ms,37,1707975099201,1707975102405,También me da mucho gusto conocerte. ,91ms,32,I'm also very happy to meet you.
,1707975112646,0,452ms,36,1707975112647,1707975116409,Así es ¿De qué te gustaría hablar? ,115ms,48,That's right what would you like to talk about?
,1707975121608,1,441ms,37,1707975121609,1707975126571,Let's start with the the restaurants.,77ms,31,Empecemos con los restaurantes.
,1707975132252,1,484ms,49,1707975132254,1707975137046,Are there any missile star restaurants in Mexico?,118ms,57,¿Hay algún restaurante de estrellas de misiles en México?
,1707975134006,0,560ms,88,1707975134007,1707975141374,Para los restaurantes hay muchas opciones a cada ciudad que vas siempre hay algo nuevo. ,144ms,90,For restaurants there are many options to every city you go there is always something new.
,1707975153407,1,437ms,58,1707975153409,1707975159089,I was asking about any missile star restaurants in Mexico.,109ms,79,Estaba preguntando por cualquier restaurante de estrellas de misiles en México.
,1707975159089,0,456ms,34,1707975159090,1707975162339,Hay muchos tipos de restaurantes. ,90ms,36,There are many types of restaurants.
,1707975167610,1,368ms,17,1707975167612,1707975170448,Missile in stars.,63ms,19,Misil en estrellas.
,1707975168091,0,504ms,63,1707975168093,1707975174413,Hay varias varios restaurantes que tienen estrellas en México. ,104ms,56,There are several restaurants that have stars in Mexico.
