Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1714989766029
,1714989763259,1,2296ms,4,1714989763266,1714989765256,हेलो,1714989767552ms,4,Halo
,1714989765954,1,492ms,30,1714989765955,1714989769035,क्या आपको मेरी आवाज़ आ रही है?,1714989769527ms,13,¿Oyes mi voz?
,1714989777036,0,753ms,2,1714989777038,1714989778962,Sí,423ms,5,हाँ।।
,1714989784600,1,423ms,6,1714989784602,1714989786679,नमस्ते,1714989787102ms,5,Hola.
,1714989791757,0,467ms,19,1714989791759,1714989794238,Hola buenos días. ,108ms,15,हैलो शुभ सुबह।
,1714989799716,1,440ms,31,1714989799719,1714989804799,मैंभारत से आपको कॉल कर रहा हूँ।,1714989805239ms,33,Te estoy llamando desde la India.
,1714989814637,1,556ms,43,1714989814639,1714989820477,आज के चर्चा का विषय है मनोरंजन। और चलचित्र।,1714989821033ms,68,El tema de la discusión de hoy es el entretenimiento. y la película.
,1714989819277,0,420ms,2,1714989819283,1714989821250,Ok,70ms,4,ठीक।
,1714989833961,1,558ms,39,1714989833963,1714989837914,स्स्पेनिस में पेलिकुला का क्या मतलब है?,1714989838472ms,40,¿Qué se entiende por pelicula en spanis?
,1714989844838,0,637ms,52,1714989844840,1714989850636,En películas eso creemos en sea cine o televisión. ,224ms,60,फिल्मों में हम विश्वास करते हैं कि यह फिल्म या टेलीविजन है।
,1714989860079,1,419ms,3,1714989860081,1714989861959,ओके,1714989862378ms,5,Bien.
,1714989864958,1,415ms,44,1714989864960,1714989869249,क्या आपको फिल्में देखने में कोई दिलचस्पी है?,1714989869664ms,27,¿Te interesa ver películas?
,1714989875277,0,494ms,29,1714989875279,1714989878404,Sí me encanta ver película. ,144ms,25,मुझे फिल्म देखना पसंद है।
,1714989888479,1,453ms,44,1714989888480,1714989893080,आपको अमेज़ॉन प्यम ज्ना पसंद है या नेटफ्लिक्स?,1714989893533ms,27,¿Te gusta Amazon o Netflix?
,1714989898637,0,379ms,2,1714989898638,1714989900556,Sí,15ms,5,हाँ।।
