Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1715250593824
,1715250592536,1,1299ms,4,1715250592542,1715250594295,हेलो,1715250595594ms,4,Halo
,1715250601261,1,145ms,32,1715250601267,1715250605114,मैं भारत से आपको कॉल कर रहा हूँ।,1715250605259ms,26,Je vous appelle de l'Inde.
,1715250601899,0,714ms,7,1715250601960,1715250603987,Bonjour,414ms,8,नमस्कार।
,1715250613537,1,485ms,38,1715250613539,1715250617534,आज के चर्चा का विषय है सामाजिक मीडिया।,1715250618019ms,60,Le sujet de discussion d'aujourd'hui est les médias sociaux.
,1715250631702,1,474ms,42,1715250631703,1715250635576,क्या आप बता सकती हैं? आप कहाँ पे रहती हैं?,1715250636050ms,41,Pouvez-vous vous dire ? Où habitez-vous ?
,1715250642216,0,517ms,40,1715250642218,1715250646941,J'habite au Québec en Canada au Canada. ,165ms,39,मैं क्यूबेक कनाडा कनाडा में रहता हूं।
,1715250655459,1,497ms,55,1715250655460,1715250661339,क्या आपव्हाट्सऐप या फिर इंस्टाग्राम? इस्तेमाल करते हैं।,1715250661836ms,47,Êtes-vous sur WhatsApp ou Instagram ? utiliser.
,1715250669897,0,438ms,18,1715250669899,1715250672702,Il utilise les 2. ,115ms,26,वह दोनों का उपयोग करता है।
,1715250678418,1,557ms,43,1715250678420,1715250683175,वीडियो कॉल के लिए आप कौन सा ऐप यूज करते हो?,1715250683732ms,56,Quelle application utilisez-vous pour les appels vidéo ?
,1715250690498,0,467ms,23,1715250690500,1715250694376,Messenger de Facebook. ,97ms,18,फेसबुक का मैसेंजर।
,1715250700742,1,529ms,48,1715250700743,1715250705176,फेसबुक का मैसेंजर से भी वीडियॉल हो सकता है क्या?,1715250705705ms,55,Le Messenger de Facebook peut-il aussi être une vidéo ?
,1715250713581,0,498ms,41,1715250713582,1715250719176,On peut faire des appels audio ou vidéo. ,152ms,35,आप ऑडियो या वीडियो कॉल कर सकते हैं।
,1715250725101,1,736ms,60,1715250725103,1715250731422,मुझे पता नहीं था। मुझे लगता था हम सिर्फ। चैटिंग कर सकते हैं।,1715250732158ms,84,Je n'en avais aucune idée. Je pensais que nous étions juste. peut vous être bavardé.
,1715250742097,1,520ms,46,1715250742099,1715250746776,क्या आपने कभी टेलीग्राम एप्लिकेशन उसे किया है?,1715250747296ms,51,Avez-vous déjà fait une application de télégramme ?
,1715250753615,0,651ms,67,1715250753616,1715250760897,Je l'ai utilisé une fois pour une demande de travail avec awards. ,326ms,70,मैंने इसे एक बार पुरस्कारों के साथ काम के अनुरोध के लिए इस्तेमाल किया।
,1715250772778,1,597ms,89,1715250772779,1715250780895,फेसबुक और इंस्टाग्राम के अलावा कौनसा सामाजिक मीडिया का एप्लिकेशन स्कनाडा में लोकप्रिय है?,1715250781492ms,97,En dehors de Facebook et Instagram quelle application de médias sociaux est populaire à Skanda ?
,1715250791858,0,453ms,20,1715250791860,1715250795057,J'habite au Canada. ,119ms,23,मैं कनाडा में रहता हूँ।
