Reference,SpeechId,Direction,SttLatency,SttLength,beginOfSpeech,endOfSpeech,SttLocale,SttResult,TranslationLatency,TranslatedLength,TranslatedLocale,TranslatedResult,useless,translation comment
1707307717493
,1707307715740,1,352ms,5,1707307715754,1707307718003,en_IN,Hello,350ms,4,it_IT,Ciao
,1707307720819,0,450ms,4,1707307720822,1707307723500,it_IT,Ciao,150ms,5,en_IN,Hello
,1707307726776,1,451ms,46,1707307726777,1707307731950,en_IN,How are you? I'm calling from India Bangalore.,1707307732401ms,46,null,Come stai? Sto chiamando dall'India Bangalore.
,1707307729257,0,384ms,16,1707307729258,1707307732065,it_IT,OK dimmi tutto. ,68ms,22,en_IN,OK tell me everything.
,1707307732818,0,401ms,18,1707307732818,1707307735383,it_IT,Tutto bene e tu. ,67ms,18,en_IN,All right and you.
,1707307738379,1,465ms,25,1707307738381,1707307741419,en_IN,Uh can I know your name?,86ms,29,it_IT,Uh posso sapere il tuo nome?
,1707307742657,0,400ms,20,1707307742658,1707307745432,it_IT,Io sono in Italia. ,67ms,13,en_IN,I'm in Italy.
,1707307750058,0,395ms,20,1707307750060,1707307752736,it_IT,Io mi chiamo Maria. ,59ms,16,en_IN,My name is Mary.
,1707307757577,1,438ms,40,1707307757578,1707307761299,en_IN,Okay Mary how is the weather in Italy?,113ms,35,it_IT,Ok Mary com'è il tempo in Italia?
,1707307759659,0,386ms,16,1707307759660,1707307762105,it_IT,Come ti chiami? ,72ms,17,en_IN,What's your name?
,1707307766540,1,431ms,17,1707307766542,1707307770258,en_IN,My name is parka.,84ms,16,it_IT,Mi chiamo parka.
,1707307766979,0,456ms,40,1707307766980,1707307773502,it_IT,Oggi è nuvoloso e fa un po' freddo sì. ,124ms,41,en_IN,Today it's cloudy and it's a little cold.
,1707307780698,1,442ms,35,1707307780699,1707307784978,en_IN,Yeah here it is evening and sunny.,95ms,27,it_IT,Sì ecco la sera e il sole.
,1707307792539,0,392ms,29,1707307792541,1707307796696,it_IT,Adesso aggiorno non è sera. ,67ms,27,en_IN,Now the day is not evening.
,1707307797140,0,387ms,20,1707307797140,1707307799664,it_IT,Ma non c'è il sole. ,70ms,19,en_IN,But it's not sunny.
,1707307802658,1,423ms,49,1707307802659,1707307807137,en_IN,I met here in Bangalore. It is evening and sunny.,1707307807560ms,57,null,Mi sono incontrato qui a Bangalore. È sera e c'è il sole.
,1707307812538,0,346ms,5,1707307812539,1707307814537,it_IT,Bello,36ms,9,en_IN,Beautiful
,1707307818860,1,513ms,77,1707307818862,1707307825539,en_IN,Okay you know that the today's conversation topic is about a social media and,142ms,81,it_IT,Ok sapete che l'argomento di conversazione di oggi riguarda un social media e...
,1707307834023,0,392ms,20,1707307834025,1707307836620,it_IT,Sì mi hanno detto. ,57ms,18,en_IN,Yes they told me.
,1707307838501,0,401ms,18,1707307838502,1707307840979,it_IT,Cosa vuoi sapere? ,65ms,25,en_IN,What do you want to know?
,1707307840981,1,492ms,97,1707307840999,1707307850021,en_IN,So do people do people in Italy? Use social media platforms like Facebook Instagram and Twitter.,1707307850513ms,108,null,Quindi la gente fa la gente in Italia? Usate piattaforme di social media come Facebook Instagram e Twitter.
,1707307859703,0,476ms,48,1707307859705,1707307864456,it_IT,Sì usiamoci a Facebook Instagram che Twitter. ,87ms,46,en_IN,Yes let's use Facebook Instagram that Twitter.
,1707307872142,1,480ms,62,1707307872145,1707307879219,en_IN,Okay so do they also use LinkedIn for job profiles screening?,120ms,64,it_IT,Ok usano anche LinkedIn per lo screening dei profili di lavoro?
,1707307885658,0,411ms,41,1707307885659,1707307890182,it_IT,Sì usiamo anche quello in India Invece. ,83ms,31,en_IN,Yes we also use that in India.
,1707307895261,1,446ms,29,1707307895262,1707307898617,en_IN,Yes we also use it in India.,79ms,29,it_IT,Sì lo usiamo anche in India.
,1707307908820,1,455ms,37,1707307908822,1707307912536,en_IN,Is Samsung phones available in Italy?,88ms,46,it_IT,I telefoni Samsung sono disponibili in Italia?
,1707307909776,0,428ms,24,1707307909786,1707307912621,it_IT,Cos'altro vuoi sapere? ,120ms,30,en_IN,What else do you want to know?
,1707307918860,0,409ms,45,1707307918861,1707307923258,it_IT,Sì puoi trovare telefoni Samsung in Italia. ,84ms,41,en_IN,Yes you can find Samsung phones in Italy.
,1707307929098,1,419ms,19,1707307929099,1707307931899,en_IN,Okay good to know.,64ms,17,it_IT,Ok bene saperlo.
,1707307932983,1,429ms,29,1707307932984,1707307936262,en_IN,Which wound do you use Mary?,72ms,21,it_IT,Che ferita usi Mary?
,1707307941262,0,381ms,20,1707307941263,1707307943947,it_IT,Cosa puoi ripetere? ,57ms,20,en_IN,What can you repeat?
,1707307946938,1,409ms,23,1707307946939,1707307950300,en_IN,Which phone do you use?,59ms,19,it_IT,Che telefono usate?
,1707307954419,0,463ms,49,1707307954420,1707307959337,it_IT,Io uso un telefono Apple o non uso del Samsung. ,122ms,52,en_IN,I use an Apple phone or I don't use a Samsung phone.
,1707307966340,1,517ms,71,1707307966341,1707307974977,en_IN,Okay so do you also use social media platform like Facebook Instagram?,130ms,78,it_IT,Ok quindi usate anche la piattaforma di social media come Facebook Instagram?
,1707307982380,0,452ms,66,1707307982381,1707307989380,it_IT,Sì uso sia Facebook che Instagram molto più Instagram Facebook. ,110ms,67,en_IN,Yes I use both Facebook and Instagram much more Instagram Facebook.
,1707307998701,1,363ms,93,1707307998702,1707308006499,en_IN,Okay in Italy. Also are there influencers for social media. Do you follow more influencers?,1707308006862ms,84,null,Ok in Italia. Inoltre ci sono influencer per i social media. Segui più influencer?
,1707308015978,0,515ms,73,1707308015980,1707308024235,it_IT,Seguo influenza bannoni italiani seguo più quelli americani. O Europei. ,1707308024750ms,88,null,I follow the influence of Italian bannons I follow more the American ones. Or Europeans.
,1707308035020,1,467ms,81,1707308035022,1707308042777,en_IN,What kind of content do you like? In social media like politics culture fashion.,1707308043244ms,85,null,Che tipo di contenuto ti piace? Nei social media come la politica la moda culturale.
,1707308050780,0,599ms,135,1707308050782,1707308068700,it_IT,Messaggi social media di solito guardo cose di cucina cose di Makeup cose. Di cura della pelle o vestiti e moda per bambini e ragazze. ,1707308069299ms,134,null,Social media messages I usually look at things in the kitchen makeup things. Skin care or clothing and fashion for children and girls.
,1707308084663,1,3852ms,4,1707308084665,1707308086737,en_IN,Okay,3519ms,80,it_IT,Ok?!!?!?. .?!!?! .. 'ok?!!?!?!? .. '" .. 'ok. '" .. '" .. '". ... .. '" .. 'ok.
,1707308089977,1,462ms,56,1707308089978,1707308096459,en_IN,So wh what is more interesting for clothing and passion?,139ms,63,it_IT,Cosa c'è di più interessante per l'abbigliamento e la passione?
,1707308103982,0,559ms,152,1707308103983,1707308118780,it_IT,Trovare nuovi ausi trovare nuove offerte trovare capi accessori che non si trovano da nessuna parte penso sia questo le offerte le cose interessanti. ,214ms,136,en_IN,Finding new uses find new offers find accessory garments that you can't find anywhere I think this is the offers the interesting things.
,1707308134018,1,417ms,36,1707308134019,1707308137418,en_IN,What is currently trending in Italy?,81ms,41,it_IT,Quali sono le tendenze attuali in Italia?
,1707308143539,0,374ms,20,1707308143540,1707308146940,it_IT,Intendi sulla moda. ,56ms,17,en_IN,You mean fashion.
