Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1711983745453
,1711983743535,1,1462ms,32,1711983743543,1711983748257,हेलो क्या आप मुझे सुन सकते हैं?,1109ms,15,Hola ¿me oyes?
,1711983757731,1,511ms,50,1711983757733,1711983762065,मेरा नाम प्रसन्न है और मैं भारत से बात कर रहा हूँ।,196ms,49,Mi nombre es feliz y estoy hablando con la India.
,1711983771813,1,461ms,31,1711983771814,1711983774888,क्या मैं आपका नाम जान सकता हूँ?,152ms,34,¿puedo tener su nombre por favor?
,1711983773609,0,773ms,11,1711983773610,1711983775901,Mozo agosto,426ms,10,मोजो अगस्त
,1711983782812,0,545ms,32,1711983782813,1711983786747,Sí mi nombre es cristal valle. ,155ms,31,हाँ मेरा नाम क्रिस्टल वैली है.
,1711983792856,1,501ms,28,1711983792858,1711983796773,नमस्कार क्रिस्टल आप कैसी हो?,134ms,26,Hola Crystal ¿cómo estás?
,1711983803134,0,530ms,20,1711983803136,1711983806448,Muy bien. ¿Y usted? ,143ms,18,बहुत अच्छा। और आप?
,1711983810650,1,485ms,37,1711983810651,1711983814700,मैं भी ठीक हूँ। पूछने के लिए धन्यवाद।,1711983815185ms,45,Yo también estoy bien. Gracias por preguntar.
,1711983815010,1,546ms,50,1711983815017,1711983820866,मैं जान सकता हूँ। आप कहाँ पे रहते हो? किस शहर में?,1711983821412ms,44,Puedo saberlo. ¿Dónde vives? ¿En qué ciudad?
,1711983829334,0,547ms,44,1711983829335,1711983833571,Jackson vino el Carolina de Estados Unidos. ,172ms,38,जैक्सन अमेरिका के कैरोलिना में आया था।
,1711983842369,1,492ms,31,1711983842371,1711983846261,आपका जन्म कौनसे देश में हुआ था?,137ms,21,¿En qué país naciste?
,1711983852132,0,408ms,11,1711983852134,1711983854501,Puerto Rico,89ms,14,प्यूर्टो रिको।
,1711983864894,1,437ms,28,1711983864896,1711983869329,तो आपकी मातृभाषा स्पैनिश है।,127ms,32,Tu lengua materna es el español.
