Reference,SpeechId,Direction,SttLatency,SttLength,beginOfSpeech,endOfSpeech,SttLocale,SttResult,TranslationLatency,TranslatedLength,TranslatedLocale,TranslatedResult,useless,translation comment
1707377537726
,1707377535980,1,361ms,5,1707377535994,1707377538305,en_IN,Hello,358ms,4,it_IT,Ciao
,1707377547675,0,541ms,4,1707377547677,1707377549716,it_IT,Ciao,162ms,5,en_IN,Hello
,1707377553155,1,463ms,46,1707377553156,1707377558557,en_IN,How are you? I'm calling from India Bangalore.,1707377559020ms,46,null,Come stai? Sto chiamando dall'India Bangalore.
,1707377561240,0,369ms,10,1707377561242,1707377563485,it_IT,Tutto bene,54ms,9,en_IN,All right
,1707377564998,0,399ms,36,1707377564999,1707377569036,it_IT,Tutto bene e tu sì sono in Italia. ,77ms,31,en_IN,All right and you are in Italy.
,1707377574798,1,3801ms,4,1707377574799,1707377576797,en_IN,Okay,3480ms,80,it_IT,Ok?!!?!?. .?!!?! .. 'ok?!!?!?!? .. '" .. 'ok. '" .. '" .. '". ... .. '" .. 'ok.
,1707377579953,1,521ms,56,1707377579954,1707377585516,en_IN,How's how's your day and how is the weather in in Italy?,157ms,49,it_IT,Com'è la tua giornata e com'è il tempo in Italia?
,1707377592679,0,466ms,70,1707377592681,1707377599278,it_IT,La mia giornata è appena iniziata oggi c'è nebbia non vedo il Sole. ,130ms,63,en_IN,My day has just started today there is fog I can't see the Sun.
,1707377611675,1,484ms,51,1707377611676,1707377615875,en_IN,Can you tell me about some tourist places in Italy?,162ms,54,it_IT,Puoi parlarmi di alcune località turistiche in Italia?
,1707377623078,0,396ms,8,1707377623080,1707377625436,it_IT,Sì certo,99ms,15,en_IN,Yes of course.
,1707377626957,0,469ms,45,1707377626957,1707377631080,it_IT,Ci sono molte località turistiche in Italia. ,86ms,40,en_IN,There are many tourist resorts in Italy.
,1707377631795,0,423ms,44,1707377631797,1707377636597,it_IT,Per esempio molte città come Roma milano? ,91ms,41,en_IN,For example many cities like Rome Milan.
,1707377643280,0,564ms,142,1707377643282,1707377655233,it_IT,Oppure Venezia oppure sì si può andare al mare o in montagna sono sempre dalle spiagge nel sud Italia e anche tante montagne nel nord Italia. ,218ms,147,en_IN,Or Venice or yes you can go to the sea or in the mountains are always from the beaches in southern Italy and also many mountains in northern Italy.
,1707377667397,1,426ms,38,1707377667399,1707377670918,en_IN,When is the Venice carnival happening?,83ms,41,it_IT,Quando si svolge il carnevale di Venezia?
,1707377677237,0,434ms,54,1707377677238,1707377682574,it_IT,Il carro navale di Venezia è adesso fino a mercoledì. ,86ms,39,en_IN,The Venice ship is now until Wednesday.
,1707377693399,1,474ms,45,1707377693400,1707377697438,en_IN,Okay what are the places I can visit in Milan,110ms,51,it_IT,Ok quali sono i posti che posso visitare a Milano?
,1707377708440,0,381ms,23,1707377708441,1707377714032,it_IT,Di sicuro la basilica. ,50ms,23,en_IN,Certainly the basilica.
,1707377714716,0,404ms,11,1707377714717,1707377717527,it_IT,Il castello,54ms,10,en_IN,The Castle
,1707377719115,0,471ms,74,1707377719117,1707377726475,it_IT,La galleria Vittoria Emanuele il Cenacolo il castello Fortesco Francesco. ,121ms,73,en_IN,The Galleria Vittoria Emanuele il Cenacolo the Fortesco Francesco castle.
,1707377728158,0,335ms,13,1707377728159,1707377730641,it_IT,Qualcos'altro,18ms,14,en_IN,Anything else?
,1707377737035,1,391ms,32,1707377737035,1707377741158,en_IN,How is this place task in Italy?,79ms,31,it_IT,Com'è questo compito in Italia?
,1707377746079,1,443ms,16,1707377746080,1707377748593,en_IN,I meant Tuscany.,90ms,21,it_IT,Intendevo la Toscana.
,1707377746996,0,354ms,14,1707377746997,1707377749531,it_IT,Quale compito?,55ms,9,en_IN,What task
,1707377755315,0,477ms,90,1707377755316,1707377761361,it_IT,La Toscana è molto bella ci sono molti posti da visitare e tante cose buone da mangiare. ,140ms,85,en_IN,Tuscany is very beautiful there are many places to visit and many good things to eat.
,1707377774556,1,440ms,27,1707377774557,1707377777795,en_IN,Where is gateway of Pompey?,81ms,25,it_IT,Dov'è la porta di Pompeo?
,1707377788436,0,446ms,46,1707377788438,1707377796637,it_IT,La parte di Pompeo si trova. A Milano penso. ,1707377797083ms,41,null,Pompeo's part is there. I think in Milan.
,1707377797074,0,349ms,7,1707377797075,1707377799768,it_IT,No Roma,50ms,7,en_IN,No Rome
,1707377810633,0,374ms,10,1707377810635,1707377812713,it_IT,E a Roma. ,48ms,12,en_IN,And in Rome.
,1707377818236,1,406ms,78,1707377818237,1707377825356,en_IN,Can you tell me some of the famous desserts in Italy? Check for food desserts.,1707377825762ms,79,null,Potete dirmi alcuni dei famosi dolci in Italia? Controllate i dolci alimentari.
,1707377836233,0,463ms,62,1707377836234,1707377846076,it_IT,Vediamo fammele dolce in Italia c'è il tiramisù la mi ringra. ,138ms,59,en_IN,Let's see me sweet in Italy there is the tiramisu thank me.
,1707377846514,0,385ms,10,1707377846515,1707377848926,it_IT,Cos'altro?,52ms,10,en_IN,What else?
,1707377852958,0,379ms,22,1707377852959,1707377857558,it_IT,Il babbà lo strudel. ,61ms,19,en_IN,The father strudel.
,1707377857916,0,456ms,42,1707377857916,1707377863841,it_IT,Scannoni la cassata siciliana le sfoglie. ,107ms,41,en_IN,Scannoni the Sicilian cassata le sfoglie.
,1707377870438,1,369ms,41,1707377870440,1707377874967,en_IN,What is terramizo? What is it made up of?,1707377875336ms,40,null,Che cos'è Terramizo? Di cosa è composto?
,1707377877675,0,506ms,67,1707377877677,1707377885959,it_IT,Il tiramisù e composto da savoiardi come scarpone e caffè e uova? ,156ms,68,en_IN,Tiramisu is composed of savoiardi such as boots and coffee and eggs.
,1707377878315,1,389ms,22,1707377878317,1707377880997,en_IN,I meant the Ram issue.,83ms,27,it_IT,Intendevo la questione Ram.
,1707377898197,1,454ms,24,1707377898199,1707377901718,en_IN,How about capresh salad?,112ms,37,it_IT,Che ne dite dell'insalata di capresh?
,1707377908559,0,395ms,34,1707377908561,1707377912237,it_IT,Non conosco l'insalata di presto. ,100ms,36,en_IN,I don't know the salad anytime soon.
,1707377914117,0,418ms,34,1707377914118,1707377917652,it_IT,Forse parlei dell'insalata prese. ,87ms,37,en_IN,Maybe I talked about the salad taken.
,1707377923918,0,399ms,21,1707377923920,1707377926957,it_IT,Salve della caprete. ,66ms,20,en_IN,Hello from the goat.
,1707377933598,1,419ms,24,1707377933600,1707377937006,en_IN,Who is ganato ice cream?,87ms,26,it_IT,Chi è il gelato al ganato?
