Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1709625757693
,1709625755846,1,1086ms,31,1709625755864,1709625760286,Hello hi my name is Prasanna.,718ms,28,Cześć mam na imię Prasanna.
,1709625767367,1,454ms,29,1709625767373,1709625770286,May I know your name please?,77ms,21,Mogę znać twoje imię?
,1709625770287,0,549ms,5,1709625770287,1709625772260,Cześć,199ms,5,Hello
,1709625776162,0,336ms,4,1709625776163,1709625778445,Alan,14ms,4,Alan
,1709625779685,0,404ms,12,1709625779687,1709625782203,Odnajdmialam,52ms,7,I found
,1709625784683,0,304ms,3,1709625784684,1709625786534,Tak,10ms,9,Yes I do
,1709625790002,0,460ms,14,1709625790004,1709625793928,Jąmy z władz. ,82ms,40,We're taking her out of the authorities.
,1709625796965,0,418ms,15,1709625796966,1709625799731,To jest speed. ,50ms,14,This is speed.
,1709625802925,0,501ms,33,1709625802936,1709625809288,Speed roader ferio ale to byt. ,102ms,32,Speed roader ferio but it was.
,1709625813850,1,445ms,52,1709625813852,1709625817684,Hi I am not able to understand what you are saying.,111ms,49,Witam nie jestem w stanie zrozumieć co Pan mówi.
,1709625829084,0,432ms,11,1709625829085,1709625832485,Halo proszę,74ms,14,Hello please.
,1709625833603,0,369ms,6,1709625833604,1709625835859,Reipet,68ms,6,Reipet
,1709625840802,1,424ms,70,1709625840804,1709625847613,We are supposed to talk about today's topic. That is sports and games.,1709625848037ms,64,Powinniśmy porozmawiać na dzisiejszy temat. To jest sport i gry.
,1709625845527,0,420ms,17,1709625845529,1709625851014,Hiszpania dostępu,54ms,12,Spain Access
,1709625852887,0,365ms,1,1709625852888,1709625854605,O,38ms,3,O O
,1709625855808,0,670ms,64,1709625855810,1709625863246,OK OK mała deszczu no możemy porozmawiać na dzisiejszy temat tak,117ms,50,OK OK little rain well we can talk about today yes
,1709625870686,1,473ms,45,1709625870688,1709625876645,So what sports are most popular state Poland?,99ms,43,Jakie sporty są najpopularniejsze w Polsce?
,1709625884128,0,906ms,124,1709625884130,1709625897844,W Polsce najpopularniejsze sportu to świadówka piłka nożna on jeszcze piłka ręczna ale głównie piłkarz na ich świadówkach. ,187ms,112,In Poland the most popular sport is football witness he still handball but mainly football on their witnesses.
,1709625912445,1,408ms,34,1709625912447,1709625916887,What is the police national sport?,77ms,33,Czym jest sport narodowy policji?
,1709625919925,1,341ms,6,1709625919926,1709625922003,Police,39ms,7,Policja
,1709625922684,1,448ms,9,1709625922686,1709625925925,PO LIS H.,73ms,9,PO LIS H.
,1709625928287,1,440ms,43,1709625928288,1709625931643,What is the national score of your country?,83ms,38,Jaki jest wynik krajowy Państwa kraju?
,1709625933203,1,386ms,14,1709625933204,1709625935769,National sport,53ms,14,Sport Narodowy
,1709625934683,0,451ms,14,1709625934685,1709625937136,Sport narodowy,51ms,14,National Sport
,1709625939765,1,379ms,3,1709625939766,1709625941724,Yes,43ms,4,Tak.
,1709625942601,0,469ms,318,1709625942603,1709625973725,O okej u nas spokojnie u nas w Polsce dosyć nie ma zbyt dużo takich bardzo dobrych drużyn kilkad chyba odznaczyłem te 12. Z roku Polska Gra W Euro dostałaś tam chyba do ćwierćfinału a tak poza tym do jakichś większych sukcesów na międzynarodowym w. Międzynarodowych drzwiach nie ma. No ale ciekawe co macie i tak.,1709625974194ms,324,About the window we have calmly in Poland enough there are not many such very good teams severald I think I awarded the 12th year Polish Game In Euro you got there probably until the quarterfinal and besides to some greater successes on the international in. There is no international door. I wonder what you have anyway.
,1709625996687,1,530ms,28,1709625996690,1709626000484,Is hample popular in Poland?,134ms,36,Czy komnata jest popularna w Polsce?
,1709626002527,1,386ms,8,1709626002528,1709626004683,Handball,90ms,13,Piłka ręczna.
