Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1713452880729
,1713452877248,1,1349ms,36,1713452877255,1713452881333,हैलो क्या आपको मेरी आवाज़ आ रही है?,1011ms,33,Hola ¿estás consiguiendo mi voz?
,1713452891493,1,532ms,48,1713452891497,1713452896296,मेरा नाम नलिनी है और मैं भारत से कॉल कर रहा हूँ।,211ms,49,mi nombre es nalini y estoy llamando de la india.
,1713452893350,0,911ms,23,1713452893363,1713452896811,Sí sí la sí escucho. ,494ms,24,हाँ हाँ मैं सुनता हूँ।
,1713452901452,1,482ms,31,1713452901459,1713452904496,क्या मैं आपका नाम जान सकता हूँ?,150ms,34,¿puedo tener su nombre por favor?
,1713452903952,0,466ms,25,1713452903953,1713452906930,Mucho gusto no allí le. ,119ms,20,अच्छा है वहाँ नहीं.
,1713452910388,0,548ms,20,1713452910389,1713452913127,Mi nombre es Carla. ,133ms,19,मेरा नाम कार्ला है।
,1713452918328,1,539ms,30,1713452918331,1713452922533,बहुत सुंदर नाम है। आप कैसे हो?,1713452923072ms,34,es un hermoso nombre. ¿Cómo estás?
,1713452924687,0,437ms,20,1713452924688,1713452927489,Mi nombre es Carla. ,19ms,19,मेरा नाम कार्ला है।
,1713452928735,0,561ms,32,1713452928736,1713452932173,Yo estoy muy bien. ¿Cómo estás? ,162ms,25,मैं ठीक हूँ। आप कैसे हैं?
,1713452936695,1,516ms,37,1713452936698,1713452940695,मैं भी ठीक हूँ। पूछने के लिए धन्यवाद।,1713452941211ms,45,Yo también estoy bien. Gracias por preguntar.
,1713452946170,1,565ms,46,1713452946172,1713452951769,आपको पता होगा। आज के चर्चा का विषय है मनोरंजन।,1713452952334ms,66,Usted lo sabrá. El tema de discusión de hoy es el entretenimiento.
,1713452961089,0,459ms,8,1713452961090,1713452963171,Muy bien,83ms,11,बहुत अच्छा।
,1713452964495,0,506ms,17,1713452964496,1713452966952,Vamos a empezar. ,121ms,14,आएँ शुरू करें।
,1713452974373,1,531ms,54,1713452974374,1713452980331,आप संयुक्त राष्ट्र अमेरिका के कौन से शहर में रहते हैं?,172ms,36,¿Qué ciudad vives en Estados Unidos?
,1713452986090,0,553ms,36,1713452986091,1713452990331,Vivo en Chicago Chicago de lennoi. ,209ms,41,मैं शिकागो लेनोई के शिकागो में रहता हूं।
,1713452999452,1,448ms,25,1713452999454,1713453002691,आपका जन्म कहाँ पे हुआ था?,110ms,15,¿Dónde naciste?
,1713453007371,0,490ms,21,1713453007372,1713453010490,La 100 El Salvador. ,136ms,18,100 अल साल्वाडोर।
,1713453021610,1,494ms,37,1713453021612,1713453025789,क्या यह दक्षिणी अमेरिका का एक शहर है?,135ms,29,¿Es una ciudad en Sudamérica?
,1713453032332,0,516ms,49,1713453032336,1713453038057,El Salvador está en Centroamérica latinoamerica. ,164ms,34,अल साल्वाडोर लैटिन अमेरिका में है।
,1713453043851,1,397ms,3,1713453043852,1713453045692,ओके,59ms,2,Ok
,1713453050095,1,484ms,39,1713453050097,1713453054454,स्स्पैनिस में पेलिकुला का क्या मतलब है?,175ms,35,¿Qué significa Pelicula en español?
,1713453076170,1,452ms,30,1713453076171,1713453079734,क्या आपको मेरी आवाज़ आ रही है?,135ms,25,¿Estás escuchando mi voz?
,1713453078170,0,589ms,49,1713453078171,1713453084301,Es una palabra inventada posiblemente un error. ,223ms,39,यह एक बना हुआ शब्द है शायद एक गलती है।
