Reference,SpeechId,Direction,SttLatency,length,beginOfSpeech,endOfSpeech,SttResult,TranslationLatency,length,TranslatedResult,useless,translation comment
1711552133534
,1711552132060,1,967ms,4,1711552132068,1711552134021,हेलो,634ms,9,Hola Hola
,1711552135737,1,471ms,30,1711552135741,1711552138821,क्या आपको मेरी आवाज़ आ रही है?,139ms,25,¿Estás escuchando mi voz?
,1711552143856,1,868ms,47,1711552143857,1711552148103,मेरा नाम प्रसन्न है और मैं भारत से बोल रहा हूँ।,543ms,51,Mi nombre es feliz y estoy hablando desde la India.
,1711552144993,0,861ms,29,1711552145006,1711552147936,Sí estoy escuchando tu voz. ,503ms,31,हाँ मैं आपकी आवाज सुन रहा हूँ।
,1711552153336,1,455ms,31,1711552153336,1711552156335,क्या मैं आपका नाम जान सकता हूँ?,147ms,34,¿puedo tener su nombre por favor?
,1711552157432,0,654ms,46,1711552157433,1711552161909,Mi nombre es cristábal y Esteban hablando de. ,255ms,57,मेरा नाम क्रिस्टोबल और एस्टेबन के बारे में बात कर रहा है।
,1711552162275,0,730ms,68,1711552162277,1711552167639,Sí mi nombre es cristal y estoy hablando desde los Estados Unidos. ,263ms,70,हां मेरा नाम क्रिस्टल है और मैं संयुक्त राज्य अमेरिका से बोल रहा हूं।
,1711552176437,1,482ms,26,1711552176438,1711552179247,आप कौन से शहर में रहते है?,133ms,21,¿En qué ciudad vives?
,1711552192696,0,540ms,21,1711552192700,1711552196678,Mi colva. ¿Qué dijo? ,160ms,25,मेरी पूंछ। उसने क्या कहा?
,1711552201680,1,525ms,52,1711552201682,1711552207234,आप संयुक्त राज्य अमेरिका के कांसेर शहर में रहते हैं।,176ms,44,Vives en la ciudad estadounidense de Kanser.
,1711552211916,1,447ms,23,1711552211917,1711552215594,कौनसे शहर में रहते हैं?,131ms,21,¿En qué ciudad vives?
,1711552215378,0,783ms,98,1711552215385,1711552226032,Vivo en la ciudad de jacksonville vivo en la ciudad de Jackson vily Carolina de Estados Unidos. ,383ms,103,मैं जैक्सनविले शहर में रहता हूं मैं संयुक्त राज्य अमेरिका के कैरोलिना के जैक्सन विले शहर में रहता हूं।
,1711552238154,1,454ms,21,1711552238157,1711552241038,आपकी जातीयता क्या है?,137ms,18,¿Cuál es tu etnia?
,1711552248895,0,475ms,17,1711552248897,1711552251396,¿Cuál es mi qué? ,124ms,13,मेरा क्या है?
,1711552254953,1,460ms,57,1711552254955,1711552260842,कौन से देश के रहने वाले हो आपका जनम कौनसे देश में हुआ था?,154ms,21,¿En qué país naciste?
,1711552266734,0,541ms,21,1711552266736,1711552270274,Nací en Puerto Rico. ,148ms,34,मैं प्यूर्टो रिको में पैदा हुआ था।
,1711552277833,1,690ms,87,1711552277834,1711552287195,वैसे एक चीज़ मैं आपको बोलना भूल गया था। आज के चर्चा का विषय है धर्म आस्था और मान्यताएं।,1711552287885ms,98,Una cosa que olvidé decirte. El tema de la discusión de hoy es la religión la fe y las creencias.
,1711552295594,1,492ms,24,1711552295596,1711552298833,हम 20 मिनट चर्चा करेंगे।,140ms,32,Discutiremos durante 20 minutos.
,1711552299513,0,536ms,35,1711552299514,1711552304044,Sí estoy consciente de los temas. ,154ms,29,हां मैं मुद्दों से अवगत हूं।
,1711552313672,1,433ms,28,1711552313673,1711552316875,आप कौन से धर्म को मानते हैं?,127ms,23,¿En qué religión crees?
,1711552327315,0,562ms,32,1711552327316,1711552330174,¿Me puedes repetir la pregunta? ,149ms,34,क्या आप इस सवाल को दोहरा सकते हैं?
,1711552335191,1,326ms,28,1711552335193,1711552338770,आप कौन से धर्म को मानते हैं?,36ms,23,¿En qué religión crees?
,1711552344375,0,514ms,8,1711552344376,1711552346613,Católica,177ms,8,कैथोलिक।
,1711552357231,1,524ms,26,1711552357232,1711552360994,क्या आपकी शादी हो चुकी है?,194ms,14,¿Estás casado?
,1711552366617,0,397ms,2,1711552366618,1711552368493,Sí,67ms,4,हाँ।
,1711552376335,1,539ms,34,1711552376337,1711552380897,आपके पति कौन से धर्म को मानते हैं?,149ms,32,¿En qué religión cree tu marido?
,1711552388059,0,387ms,8,1711552388061,1711552390414,Católica,29ms,8,कैथोलिक।
,1711552398576,1,559ms,50,1711552398578,1711552403733,अंतर धार्मिक विवाह के बारे में आपका क्या विचार है?,206ms,47,¿Qué opinas de los matrimonios interreligiosos?
,1711552412133,0,529ms,42,1711552412135,1711552418500,Opino que cada quien tiene su diversidad. ,168ms,43,मुझे लगता है कि हर किसी की अपनी विविधता है।
,1711552426096,1,571ms,74,1711552426098,1711552433472,अगर आपका पार्टनर अपना धर्म बदलना चाहता है तो क्या आपको इससे कोई आपत्ति है?,221ms,63,¿Tiene alguna objeción si su pareja quiere cambiar de religión?
,1711552441571,0,557ms,32,1711552441572,1711552445477,No no tengo ninguna oposición. ,149ms,29,नहीं मेरा कोई विरोध नहीं है।
,1711552451552,1,578ms,57,1711552451553,1711552458871,मैं आशा करता हूँ आपको मेरे किसी भी सवाल से ठेस न पहुँचें।,224ms,55,Espero que no te lastimes por ninguna de mis preguntas.
,1711552460813,1,503ms,44,1711552460816,1711552465283,बस ये चर्चा के लिए। मैं ये सवाल पूछ रहा हूँ।,1711552465786ms,45,Sólo para esta discusión. Hago esta pregunta.
,1711552466353,0,485ms,16,1711552466354,1711552469882,No se preocupe. ,121ms,13,चिंता मत करो।
,1711552480871,1,580ms,69,1711552480872,1711552487895,संयुक्त राज्य अमेरिका में माने जाने वाले 3 मुख्य धर्म कौन कौन से हैं?,220ms,76,¿Cuáles son las 3 principales religiones consideradas en los Estados Unidos?
,1711552498855,0,1155ms,189,1711552498857,1711552516876,En los Estados Unidos y territorios americanos la principal religión que se considera también es la católica aunque existen otras diversidades como el evangélico lo que sigue de jehová. ,656ms,150,संयुक्त राज्य अमेरिका और अमेरिकी क्षेत्रों में मुख्य धर्म जिसे कैथोलिक भी माना जाता है हालांकि अन्य विविधताएं हैं जैसे कि इंजील जो यहोवा से आता है।
,1711552517155,0,573ms,23,1711552517156,1711552523127,¿El cómo se dice otra? ,172ms,23,आप एक और कैसे कहते हैं?
,1711552537935,1,687ms,67,1711552537935,1711552544514,मैं आपका सवाल समझ नहीं पाया। क्या आप फिर से अपना सवाल पूछ सकती हैं?,1711552545201ms,60,No entendía tu pregunta. ¿Puedes hacer tu pregunta de nuevo?
,1711552553015,0,3046ms,372,1711552553017,1711552582437,No fue una pregunta fue más bien una respuesta sobre Estados Unidos y sus territorios americanos ellos tienen la creencia a mayor mayoritaria como la católica aunque existen otras diversidades de gestiones tales como el evangelio a los testigos de jehová entre otras religiones pero su principal religión es la católica en Estados Unidos y sus territorios americanos.,1995ms,331,यह एक सवाल नहीं था बल्कि यह संयुक्त राज्य अमेरिका और उसके अमेरिकी क्षेत्रों के बारे में एक जवाब था उनके पास कैथोलिक के रूप में बहुमत विश्वास है हालांकि प्रबंधन की अन्य विविधताएं हैं जैसे कि अन्य धर्मों के बीच यहोवा के गवाहों के लिए सुसमाचार लेकिन उनका मुख्य धर्म संयुक्त राज्य अमेरिका और उसके अमेरिकी क्षेत्रों में कैथोलिक है।
,1711552617094,1,689ms,50,1711552617096,1711552622659,क्या आपके इस्लाम धर्म को मानने वाले कोई मित्र हैं?,286ms,37,¿Tienes amigos que crean en el Islam?
,1711552629936,0,355ms,2,1711552629938,1711552631778,Sí,18ms,4,हाँ।
,1711552637533,1,607ms,29,1711552637535,1711552641093,और हिन्दू धर्म को मानने वाले।,252ms,32,Y los que creen en el hinduismo.
,1711552648378,0,699ms,24,1711552648379,1711552651555,No no tengo amistades. ,262ms,30,नहीं मेरे कोई दोस्त नहीं हैं।
,1711552657454,1,599ms,34,1711552657456,1711552662027,पाकिस्तान से निकटतम चर्च कौनसा है?,251ms,44,¿Cuál es la iglesia más cercana de Pakistán?
,1711552666534,1,690ms,36,1711552666535,1711552671876,आपके स्थान के निकटतम चर्च कौन सा है?,292ms,43,¿Cuál es la iglesia más cercana a tu lugar?
,1711552672318,0,494ms,32,1711552672319,1711552675356,¿Me puedes repetir la pregunta? ,44ms,34,क्या आप इस सवाल को दोहरा सकते हैं?
,1711552682935,0,495ms,14,1711552682937,1711552685554,Habla católica,149ms,16,कैथोलिक बोलता है
,1711552690494,1,585ms,29,1711552690495,1711552693878,क्या यह गिरजाघर बहुत बड़ा है?,225ms,34,¿Es esta iglesia demasiado grande?
,1711552701536,0,424ms,2,1711552701538,1711552703546,No,115ms,5,नहीं।
,1711552707416,1,642ms,38,1711552707418,1711552712136,क्या आप हर रविवार को गिरजाघर जाते हैं?,282ms,37,¿Vas a la iglesia todos los domingos?
,1711552718817,0,375ms,2,1711552718818,1711552720882,No,15ms,5,नहीं।
,1711552731052,1,725ms,48,1711552731053,1711552736731,आपके हिसाब से वहाँ पर कितने % लोग नास्तिक होंगे?,329ms,44,¿Cuántos por ciento de la gente habrá ateos?
,1711552745212,0,415ms,32,1711552745213,1711552748311,¿Me puedes repetir la pregunta? ,18ms,34,क्या आप इस सवाल को दोहरा सकते हैं?
,1711552756972,1,799ms,45,1711552756972,1711552763096,जैक्सन विल शहर में कितने % लोग नास्तिक होंगे?,412ms,68,¿Cuántos por ciento de la gente en la ciudad de Jackson serán ateos?
,1711552776217,0,682ms,21,1711552776219,1711552779375,Desconozco al por 5. ,248ms,17,मैं 5 नहीं जानता।
,1711552786815,1,930ms,80,1711552786818,1711552794953,आप जिस शहर में रहते हैं क्या आपको पता है वहां पे कितने % लोग लगभग नास्तिक होंगे?,527ms,87,¿Sabes que cuanto porcentaje de la gente en la ciudad en la que vives serán casi ateos?
,1711552807376,0,1092ms,86,1711552807377,1711552814373,No sé cuál es el porciento de las personas que son at ni la ciudad donde ha recibido. ,585ms,84,मुझे नहीं पता कि उन लोगों का कितना प्रतिशत जो या उस शहर में हैं जहां उन्हें मिला है।
,1711552833174,1,704ms,53,1711552833175,1711552838259,संयुक्त राज्य अमेरिका में सबसे बड़ा गिरजाघर कौन सा है?,307ms,53,¿Cuál es la iglesia más grande de los Estados Unidos?
,1711552843895,1,573ms,14,1711552843896,1711552846633,सबसे बड़ा चर्च।,184ms,22,La iglesia más grande.
,1711552846714,0,507ms,11,1711552846724,1711552849223,La católica,124ms,7,कैथोलिक
,1711552853373,1,560ms,24,1711552853374,1711552856407,क्या आप वहाँ कभी गए हैं?,212ms,28,¿Has estado alguna vez allí?
,1711552864134,0,617ms,23,1711552864136,1711552866939,En Estados Unidos no? ,229ms,19,अमेरिका में है ना?
,1711552870736,1,411ms,3,1711552870737,1711552872532,हाँ,89ms,2,Sí
,1711552879337,0,882ms,65,1711552879338,1711552884235,No no he estado en la iglesia más grande de los Estados Unidos. ,423ms,53,नहीं मैं अमेरिका के सबसे बड़े चर्च में नहीं गया हूं।
,1711552894614,1,650ms,33,1711552894615,1711552899057,वहाँ पर 4 जुलाई का क्या महत्व है?,265ms,39,¿Cuál es el significado del 4 de julio?
,1711552905498,1,643ms,38,1711552905500,1711552909838,क्या 4 जुलाई को अमेरिका में छुट्टी है?,300ms,51,¿Es el 4 de julio un feriado en los Estados Unidos?
,1711552906271,0,454ms,16,1711552906277,1711552909061,La independencia,111ms,10,स्वतंत्रता
,1711552917173,0,372ms,2,1711552917175,1711552919037,Sí,26ms,4,हाँ।
,1711552933776,1,677ms,50,1711552933777,1711552938455,अमेरिका के किस शहर में सबसे अधिक त्यौहार होते हैं?,296ms,55,¿Qué ciudad en los Estados Unidos tiene más festivales?
,1711552942932,1,654ms,34,1711552942933,1711552947377,मैंने सुना है वह है न्यू ऑरलियन्स।,268ms,30,Escuché que era Nueva Orleans.
,1711552955212,0,861ms,59,1711552955213,1711552961937,Yo digo que todos los estados celebran a la misma paridad. ,387ms,57,मैं कहता हूं कि सभी राज्य एक ही समानता पर जश्न मनाते हैं।
,1711552973415,1,646ms,48,1711552973417,1711552978385,वहां का सबसे बड़ा संगीतमय त्यौहार का नाम क्या है?,297ms,51,Cómo se llama el festival musical más grande de ahí
,1711552983614,1,479ms,6,1711552983616,1711552985771,कोचीला,131ms,7,Kochila
,1711552986896,0,555ms,10,1711552986897,1711552989357,Desconozco,205ms,15,मुझें नहीं पता।
,1711552994617,1,442ms,6,1711552994620,1711552996773,कोचेला,141ms,8,Kochella
,1711553004657,1,691ms,53,1711553004658,1711553010297,शायद अनुवाद की वजह से मैं सही से बोल नहीं पा रहा हूँ।,309ms,53,quizá por la traducción no puedo hablar correctamente
,1711553006556,0,373ms,10,1711553006565,1711553008878,Desconozco,23ms,15,मुझें नहीं पता।
,1711553018617,0,793ms,48,1711553018618,1711553022431,Ok ¿me puedes repetir la pregunta una vez más? ,373ms,48,क्या आप एक बार फिर से इस सवाल को दोहरा सकते हैं?
,1711553021395,1,577ms,35,1711553021396,1711553024986,क्या आप कभी कोई मंदिर घूमने गए हैं?,228ms,35,¿Alguna vez has visitado un templo?
,1711553032536,0,721ms,33,1711553032538,1711553035911,No nunca he visitado un templo. ,288ms,26,मैंने कभी मंदिर नहीं देखा।
,1711553041457,1,669ms,31,1711553041458,1711553045012,क्या आप कभी न्यू जर्सी गये हैं?,287ms,39,¿Alguna vez has estado en Nueva Jersey?
,1711553052536,0,338ms,2,1711553052538,1711553054494,No,26ms,5,नहीं।
,1711553058332,1,777ms,53,1711553058333,1711553063575,आप जिस शहर में रहते हैं वहाँ से न्जरी कितना दूर होगा?,419ms,67,¿A qué distancia estarán los nazaríes de la ciudad en la que vives?
,1711553073573,0,458ms,32,1711553073575,1711553076413,¿Me puedes repetir la pregunta? ,25ms,34,क्या आप इस सवाल को दोहरा सकते हैं?
,1711553083971,1,612ms,22,1711553083972,1711553086826,कौनसे शहर में रहते है?,218ms,21,¿En qué ciudad vives?
,1711553092058,0,536ms,12,1711553092060,1711553094636,Jackson Bean,145ms,10,जैक्सन बीन
,1711553097935,1,706ms,38,1711553097936,1711553101800,वहाँ से न्यू जर्सी शहर कितना दूर होगा?,314ms,55,A qué distancia estará la ciudad de Nueva Jersey de ahí
,1711553100292,0,925ms,56,1711553100302,1711553107515,Sí de nol Carolina ai Jackson una tan Florida y una. ,474ms,47,हां नोल कैरोलिना ऐ जैक्सन एक फ्लोरिडा और एक।
,1711553110295,0,487ms,7,1711553110297,1711553114015,Yo digo,154ms,15,मेरा कहना है कि
,1711553124874,1,803ms,70,1711553124875,1711553131756,वास्तव में वहाँ एक मंदिर है जिसका नाम है स्वामीनारायण अक्सर धाम मंदिर।,407ms,66,De hecho hay un templo llamado Swaminarayan A menudo Templo Dham.
,1711553137356,1,688ms,35,1711553137358,1711553141574,ये दुनिया दूसरा सबसे बड़ा मंदिर है।,287ms,42,Es el segundo templo más grande del mundo.
,1711553157534,1,686ms,43,1711553157535,1711553163255,ठीक है। आज इसे लिए उतना ही बातचीत करते हैं।,1711553163941ms,31,Muy bien. Hablemos de ello hoy.
,1711553168133,1,604ms,24,1711553168135,1711553170855,आपसे बात करके अच्छा लगा।,210ms,29,Fue agradable hablar contigo.
,1711553174893,1,622ms,20,1711553174895,1711553177853,आप अपना खयाल रखिएगा।,234ms,23,Te cuidarás a ti mismo.
,1711553177394,0,521ms,12,1711553177395,1711553179936,Igual Carlos,155ms,8,कार्लोस।
,1711553185096,0,489ms,5,1711553185097,1711553187219,Adiós,143ms,7,अलविदा।
,1711553189292,1,437ms,6,1711553189293,1711553191194,अलविदा,119ms,5,Adiós
